iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_ASI,,Asia,2020-10-18,12551944.0,91333.0,97914.714,224438.0,1375.0,1545.286,2682.931,19.522,20.929,47.973,0.294,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-19,12634283.0,82339.0,96755.429,225883.0,1445.0,1550.714,2700.53,17.6,20.681,48.282,0.309,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-20,12725075.0,90792.0,95472.286,227405.0,1522.0,1558.143,2719.937,19.406,20.407,48.607,0.325,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-21,12823376.0,98301.0,94545.143,228983.0,1578.0,1566.429,2740.948,21.011,20.209,48.944,0.337,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-22,12920443.0,97067.0,93862.714,230514.0,1531.0,1548.143,2761.696,20.748,20.063,49.271,0.327,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-23,13018036.0,97593.0,93427.0,232105.0,1591.0,1548.143,2782.556,20.86,19.97,49.612,0.34,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-24,13106719.0,88683.0,92301.143,233495.0,1390.0,1490.286,2801.512,18.956,19.729,49.909,0.297,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-25,13191864.0,85145.0,91417.143,234831.0,1336.0,1484.714,2819.711,18.199,19.54,50.194,0.286,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-26,13264473.0,72609.0,90027.143,236212.0,1381.0,1475.571,2835.231,15.52,19.243,50.489,0.295,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-27,13349251.0,84778.0,89168.0,237590.0,1378.0,1455.0,2853.352,18.121,19.059,50.784,0.295,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-28,13442417.0,93166.0,88434.429,239052.0,1462.0,1438.429,2873.266,19.914,18.903,51.096,0.312,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-29,13535615.0,93198.0,87881.714,240527.0,1475.0,1430.429,2893.187,19.921,18.784,51.412,0.315,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-30,13627674.0,92059.0,87091.143,241924.0,1397.0,1402.714,2912.864,19.677,18.615,51.71,0.299,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-10-31,13714482.0,86808.0,86823.286,243331.0,1407.0,1405.143,2931.419,18.555,18.558,52.011,0.301,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-01,13802002.0,87520.0,87162.571,244808.0,1477.0,1425.286,2950.126,18.707,18.631,52.327,0.316,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-02,13885094.0,83092.0,88660.143,246275.0,1467.0,1437.571,2967.887,17.761,18.951,52.64,0.314,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-03,13978111.0,93017.0,89837.143,247802.0,1527.0,1458.857,2987.769,19.882,19.202,52.967,0.326,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-04,14075358.0,97247.0,90420.143,249539.0,1737.0,1498.143,3008.555,20.786,19.327,53.338,0.371,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-05,14171866.0,96508.0,90893.0,251156.0,1617.0,1518.429,3029.183,20.628,19.428,53.684,0.346,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-06,14273479.0,101613.0,92257.857,252752.0,1596.0,1546.857,3050.902,21.719,19.72,54.025,0.341,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-07,14367232.0,93753.0,93250.0,254225.0,1473.0,1556.286,3070.942,20.039,19.932,54.34,0.315,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-08,14461962.0,94730.0,94280.0,255759.0,1534.0,1564.429,3091.19,20.248,20.152,54.668,0.328,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-09,14547530.0,85568.0,94633.714,257288.0,1529.0,1573.286,3109.48,18.29,20.228,54.994,0.327,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-10,14642946.0,95416.0,94976.429,258843.0,1555.0,1577.286,3129.875,20.395,20.301,55.327,0.332,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-11,14743865.0,100919.0,95501.0,260467.0,1624.0,1561.143,3151.446,21.571,20.413,55.674,0.347,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-12,14842997.0,99132.0,95875.857,262061.0,1594.0,1557.857,3172.635,21.189,20.493,56.015,0.341,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-13,14942509.0,99512.0,95575.714,263651.0,1590.0,1557.0,3193.905,21.27,20.429,56.354,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-14,15036662.0,94153.0,95632.857,265159.0,1508.0,1562.0,3214.03,20.125,20.441,56.677,0.322,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-15,15118384.0,81722.0,93774.571,266675.0,1516.0,1559.429,3231.498,17.468,20.044,57.001,0.324,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-16,15199085.0,80701.0,93079.286,268170.0,1495.0,1554.571,3248.747,17.25,19.895,57.32,0.32,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-17,15293330.0,94245.0,92912.0,269765.0,1595.0,1560.286,3268.892,20.145,19.86,57.661,0.341,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-18,15400016.0,106686.0,93735.857,271536.0,1771.0,1581.286,3291.695,22.804,20.036,58.04,0.379,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-19,15506976.0,106960.0,94854.143,273570.0,2034.0,1644.143,3314.558,22.862,20.275,58.475,0.435,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-20,15615624.0,108648.0,96159.286,275258.0,1688.0,1658.143,3337.781,23.223,20.554,58.835,0.361,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-21,15719322.0,103698.0,97522.857,276887.0,1629.0,1675.429,3359.946,22.165,20.845,59.184,0.348,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-22,15824204.0,104882.0,100831.429,278635.0,1748.0,1708.571,3382.364,22.418,21.552,59.557,0.374,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-23,15920988.0,96784.0,103129.0,280291.0,1656.0,1731.571,3403.051,20.687,22.043,59.911,0.354,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-24,16028328.0,107340.0,104999.714,281998.0,1707.0,1747.571,3425.995,22.944,22.443,60.276,0.365,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-25,16138055.0,109727.0,105434.143,283769.0,1771.0,1747.571,3449.448,23.454,22.536,60.655,0.379,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-26,16276501.0,138446.0,109932.143,285555.0,1786.0,1712.143,3479.041,29.592,23.498,61.036,0.382,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-27,16422641.0,146140.0,115288.143,287216.0,1661.0,1708.286,3510.278,31.237,24.642,61.391,0.355,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-28,16550215.0,127574.0,118699.0,288884.0,1668.0,1713.857,3537.546,27.268,25.371,61.748,0.357,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-29,16675500.0,125285.0,121613.714,290614.0,1730.0,1711.286,3564.325,26.779,25.994,62.118,0.37,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-11-30,16791025.0,115525.0,124291.0,292249.0,1635.0,1708.286,3589.018,24.693,26.567,62.467,0.349,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-01,16913896.0,122871.0,126509.714,293976.0,1727.0,1711.143,3615.282,26.263,27.041,62.836,0.369,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-02,17041087.0,127191.0,129004.571,295629.0,1653.0,1694.286,3642.468,27.187,27.574,63.19,0.353,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-03,17172431.0,131344.0,127990.0,297363.0,1734.0,1686.857,3670.542,28.074,27.357,63.56,0.371,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-04,17298953.0,126522.0,125187.429,299013.0,1650.0,1685.286,3697.586,27.044,26.758,63.913,0.353,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-05,17422333.0,123380.0,124588.286,300551.0,1538.0,1666.714,3723.958,26.372,26.63,64.242,0.329,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-06,17541949.0,119616.0,123778.429,302095.0,1544.0,1640.143,3749.526,25.567,26.457,64.572,0.33,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-07,17650417.0,108468.0,122770.286,303596.0,1501.0,1621.0,3772.71,23.185,26.242,64.893,0.321,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-08,17768895.0,118478.0,122142.714,305223.0,1627.0,1606.714,3798.034,25.324,26.108,65.24,0.348,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-09,17887219.0,118324.0,120876.0,306765.0,1542.0,1590.857,3823.326,25.291,25.837,65.57,0.33,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-10,18795761.0,85317.0,114300.714,308315.0,1550.0,1564.571,4017.523,18.236,24.431,65.901,0.331,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-11,18910333.0,114572.0,112593.571,309837.0,1522.0,1546.286,4042.012,24.489,24.066,66.226,0.325,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-12,19020329.0,109996.0,110681.571,311292.0,1455.0,1534.429,4065.524,23.511,23.658,66.537,0.311,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-13,19119594.0,99265.0,107774.286,312717.0,1425.0,1517.429,4086.741,21.218,23.036,66.842,0.305,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-14,19214068.0,94474.0,105775.143,314184.0,1467.0,1512.571,4106.935,20.193,22.609,67.156,0.314,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-15,19321574.0,107506.0,104207.714,315733.0,1549.0,1501.429,4129.914,22.979,22.274,67.487,0.331,0.321,,,,,,,,,,,,,,,,,,,1500000.0,0.0,,,0.0,0.0,0.03,0.0,,,0.0,0.0,0.0,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-16,19428230.0,106656.0,102540.857,317201.0,1468.0,1490.857,4152.711,22.797,21.918,67.801,0.314,0.319,,,,,,,,,,,,,,,,,,,1500000.0,0.0,,,0.0,187500.0,0.03,0.0,,,40.0,0.0,0.0,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-17,19530121.0,101891.0,104908.571,318617.0,1416.0,1471.714,4174.49,21.779,22.424,68.103,0.303,0.315,,,,,,,,,,,,,,,,,,,1500000.0,0.0,,,0.0,187500.0,0.03,0.0,,,40.0,0.0,0.0,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-18,19630594.0,100473.0,102894.429,319996.0,1379.0,1451.286,4195.966,21.476,21.993,68.398,0.295,0.31,,,,,,,,,,,,,,,,,,,1500000.0,0.0,,,0.0,187500.0,0.03,0.0,,,40.0,0.0,0.0,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-19,19726261.0,95667.0,100847.429,321376.0,1380.0,1440.571,4216.414,20.448,21.556,68.693,0.295,0.308,,,,,,,,,,,,,,,,,,,1500070.0,66.0,4.0,,0.0,187500.0,0.03,0.0,0.0,,40.0,0.0,0.0,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-20,19813743.0,87482.0,99164.143,322886.0,1510.0,1452.714,4235.113,18.699,21.196,69.016,0.323,0.311,,,,,,,,,,,,,,,,,,,1507459.0,7455.0,4.0,,7389.0,194889.0,0.03,0.0,0.0,,42.0,7389.0,0.0,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-21,19893157.0,79414.0,97012.714,324332.0,1446.0,1449.714,4252.087,16.974,20.736,69.325,0.309,0.31,,,,,,,,,,,,,,,,,,,1532375.0,32371.0,4.0,,24916.0,203652.0,0.03,0.0,0.0,,44.0,16152.0,0.0,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-22,19983087.0,89930.0,94501.857,325780.0,1448.0,1435.286,4271.31,19.222,20.199,69.634,0.31,0.307,,,,,,,,,,,,,,,,,,,1577024.0,77020.0,4.0,,44649.0,213151.0,0.03,0.0,0.0,,46.0,25651.0,0.001,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-23,20073120.0,90033.0,92127.143,327190.0,1410.0,1427.0,4290.554,19.244,19.692,69.936,0.301,0.305,,,,,,,,,,,,,,,,,,,1678886.0,178882.0,4.0,,62897.0,223814.0,0.04,0.0,0.0,,48.0,34963.0,0.001,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-24,20161892.0,88772.0,90253.0,328580.0,1390.0,1423.286,4309.528,18.975,19.291,70.233,0.297,0.304,,,,,,,,,,,,,,,,,,,1763401.0,263397.0,4.0,,84515.0,242609.0,0.04,0.01,0.0,,52.0,53758.0,0.001,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-25,20247955.0,86063.0,88194.429,329897.0,1317.0,1414.429,4327.924,18.396,18.851,70.514,0.282,0.302,,,,,,,,,,,,,,,,,,,1802377.0,302373.0,4.0,,38976.0,236601.0,0.04,0.01,0.0,,51.0,47750.0,0.001,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-26,20323801.0,75846.0,85362.857,331121.0,1224.0,1392.143,4344.136,16.212,18.246,70.776,0.262,0.298,,,,,,,,,,,,,,,,,,,1835997.0,335993.0,4.0,,33620.0,233672.0,0.04,0.01,0.0,,50.0,44821.0,0.001,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-27,20395325.0,71524.0,83083.143,332530.0,1409.0,1377.714,4359.424,15.288,17.759,71.077,0.301,0.294,,,,,,,,,,,,,,,,,,,1942591.0,442587.0,4.0,,106594.0,247016.0,0.04,0.01,0.0,,53.0,58165.0,0.001,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-28,20465281.0,69956.0,81732.0,333827.0,1297.0,1356.429,4374.377,14.953,17.47,71.354,0.277,0.29,,,,,,,,,,,,,,,,,,,2083190.0,580686.0,4.0,,136382.0,262287.0,0.04,0.01,0.0,,56.0,73436.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-29,20546997.0,81716.0,80558.571,335220.0,1393.0,1348.571,4391.843,17.466,17.219,71.652,0.298,0.288,,,,,,,,,,,,,,,,,,,2242113.0,739607.0,6.0,,158923.0,280633.0,0.05,0.02,0.0,,60.0,90661.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-30,20630765.0,83768.0,79663.571,336635.0,1415.0,1349.286,4409.748,17.905,17.028,71.954,0.302,0.288,,,,,,,,,,,,,,,,,,,2398290.0,895784.0,6.0,,156052.0,293312.0,0.05,0.02,0.0,,63.0,103340.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2020-12-31,20715879.0,85114.0,79141.0,337852.0,1217.0,1324.571,4427.941,18.193,16.916,72.215,0.26,0.283,,,,,,,,,,,,,,,,,,,5559598.0,1057092.0,6.0,,161308.0,304014.0,0.12,0.02,0.0,,65.0,114042.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-01,20791260.0,75381.0,77615.0,338978.0,1126.0,1297.286,4444.054,16.112,16.59,72.455,0.241,0.277,,,,,,,,,,,,,,,,,,,5631711.0,1129205.0,6.0,,73586.0,353078.0,0.12,0.02,0.0,,75.0,118463.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-02,20862067.0,70807.0,76895.143,340112.0,1134.0,1284.429,4459.188,15.135,16.436,72.698,0.242,0.275,,,,,,,,,,,,,,,,,,,5704881.0,1202375.0,6.0,,73928.0,403082.0,0.12,0.03,0.0,,86.0,123824.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-03,20931264.0,69197.0,76562.714,341277.0,1165.0,1249.571,4473.979,14.791,16.365,72.947,0.249,0.267,,,,,,,,,,,,,,,,,,,5856766.0,1354260.0,6.0,,151885.0,454049.0,0.13,0.03,0.0,,97.0,130148.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-04,21003665.0,72401.0,76912.0,342345.0,1068.0,1216.857,4489.454,15.475,16.44,73.175,0.228,0.26,,,,,,,,,,,,,,,,,,,6011746.0,1509239.0,7.0,,154980.0,501178.0,0.13,0.03,0.0,,107.0,132635.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-05,21086347.0,82682.0,77050.0,343576.0,1231.0,1193.714,4507.127,17.673,16.469,73.438,0.263,0.255,,,,,,,,,,,,,,,,,,,6967497.0,1638684.0,12.0,,129450.0,541610.0,0.15,0.04,0.0,,116.0,128423.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-06,21174127.0,87780.0,77623.143,344644.0,1068.0,1144.143,4525.89,18.763,16.592,73.666,0.228,0.245,,,,,,,,,,,,,,,,,,,7214491.0,1747812.0,16.0,,109132.0,579549.0,0.15,0.04,0.0,,124.0,121718.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-07,21261858.0,87731.0,77997.0,345786.0,1142.0,1133.429,4544.642,18.752,16.672,73.91,0.244,0.242,,,,,,,,,,,,,,,,,,,7396561.0,1868478.0,24.0,,182070.0,662576.0,0.16,0.04,0.0,,142.0,115911.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-08,21329400.0,67542.0,76877.143,346682.0,896.0,1100.571,4559.079,14.437,16.432,74.102,0.192,0.235,,,,,,,,,,,,,,,,,,,7523692.0,1941743.0,31.0,,127131.0,670412.0,0.16,0.04,0.0,,143.0,116026.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-09,21434385.0,104985.0,81759.714,347982.0,1300.0,1124.286,4581.519,22.44,17.476,74.38,0.278,0.24,,,,,,,,,,,,,,,,,,,12193811.0,1992567.0,57.0,,129643.0,677368.0,0.26,0.04,0.0,,145.0,112884.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-10,21510892.0,76507.0,82804.0,348954.0,972.0,1096.714,4597.872,16.353,17.699,74.588,0.208,0.234,,,,,,,,,,,,,,,,,,,12309735.0,2872843.0,256054.0,,115924.0,631410.0,0.26,0.06,0.01,,135.0,97431.0,0.002,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-11,21585208.0,74316.0,83077.571,349949.0,995.0,1086.286,4613.757,15.885,17.758,74.8,0.213,0.232,,,,,,,,,,,,,,,,,,,12438630.0,2901795.0,275314.0,,128895.0,585702.0,0.27,0.06,0.01,,125.0,139515.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-12,21667343.0,82135.0,82999.429,351333.0,1384.0,1108.143,4631.313,17.556,17.741,75.096,0.296,0.237,,,,,,,,,,,,,,,,,,,12617081.0,2936178.0,310981.0,,178451.0,549195.0,0.27,0.06,0.01,,117.0,125933.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-13,21754649.0,87306.0,82931.714,352665.0,1332.0,1145.857,4649.974,18.661,17.726,75.381,0.285,0.245,,,,,,,,,,,,,,,,,,,13851091.0,2997985.0,367843.0,,239188.0,548582.0,0.3,0.06,0.01,,117.0,135101.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-14,21840972.0,86323.0,82730.571,353828.0,1163.0,1148.857,4668.426,18.451,17.683,75.629,0.249,0.246,,,,,,,,,,,,,,,,,,,14395291.0,3068857.0,436669.0,,549378.0,872024.0,0.31,0.07,0.01,,186.0,127987.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-15,21923545.0,82573.0,84877.857,355031.0,1203.0,1192.714,4686.075,17.65,18.142,75.887,0.257,0.255,,,,,,,,,,,,,,,,,,,14942681.0,3118218.0,472597.0,,554023.0,945975.0,0.32,0.07,0.01,,202.0,124612.0,0.003,,4678444992.0,,,,,,,,,,,,,,,,,,
OWID_ASI,,Asia,2021-01-16,22009121.0,85576.0,82105.143,356139.0,1108.0,1165.286,4704.367,18.292,17.55,76.123,0.237,0.249,,,,,,,,,,,,,,,,,,,15501005.0,3355495.0,498602.0,,447196.0,1095182.0,0.33,0.07,0.01,,234.0,315078.0,0.007,,4678444992.0,,,,,,,,,,,,,,,,,,
